Segment Name,Product Code,Product Name,Feature Name,MRP,Image Link
P.T.M.T. SYMET,136,PUSH COCK BATH FITTINGS & MIXERS push cock (20mm F/T) WITH SPOUT,WHITE,192,
P.T.M.T. SYMET,136,PUSH COCK BATH FITTINGS & MIXERS push cock (20mm F/T) WITH SPOUT,IVORY,192,
P.T.M.T. SYMET,147-C,COBRA BATH FITTINGS & MIXERS PILLAR COCK SWAN NECK WITH FLANGE,WHITE,672,
P.T.M.T. SYMET,147-C,COBRA BATH FITTINGS & MIXERS PILLAR COCK SWAN NECK WITH FLANGE,IVORY,672,
P.T.M.T. SYMET,146-C,COBRA BATH FITTINGS & MIXERS CONCEALED STOPCOCK 15 MM ( COBRA ),WHITE,392,
P.T.M.T. SYMET,146-C,COBRA BATH FITTINGS & MIXERS CONCEALED STOPCOCK 15 MM ( COBRA ),IVORY,392,
P.T.M.T. SYMET,145-C,COBRA BATH FITTINGS & MIXERS 2 WAY ANGLE COCK WITH FLANGE 15MM,WHITE,518,
P.T.M.T. SYMET,145-C,COBRA BATH FITTINGS & MIXERS 2 WAY ANGLE COCK WITH FLANGE 15MM,IVORY,518,
P.T.M.T. SYMET,144-C,COBRA BATH FITTINGS & MIXERS ANGLE COCK 15 MM ( COBRA ) WITH FLANGE,WHITE,236,
P.T.M.T. SYMET,144-C,COBRA BATH FITTINGS & MIXERS ANGLE COCK 15 MM ( COBRA ) WITH FLANGE,IVORY,236,
P.T.M.T. SYMET,142-C,COBRA BATH FITTINGS & MIXERS STOPCOCK 15 MM (F / T ) ( COBRA ),WHITE,252,
P.T.M.T. SYMET,142-C,COBRA BATH FITTINGS & MIXERS STOPCOCK 15 MM (F / T ) ( COBRA ),IVORY,252,
P.T.M.T. SYMET,141-C,COBRA BATH FITTINGS & MIXERS STOPCOCK 15 MM (M / T) ( COBRA ),WHITE,244,
P.T.M.T. SYMET,141-C,COBRA BATH FITTINGS & MIXERS STOPCOCK 15 MM (M / T) ( COBRA ),IVORY,244,
P.T.M.T. SYMET,135-C,COBRA BATH FITTINGS & MIXERS WALL MIXER ( COBRA ),WHITE,1298,
P.T.M.T. SYMET,135-C,COBRA BATH FITTINGS & MIXERS WALL MIXER ( COBRA ),IVORY,1298,
P.T.M.T. SYMET,134-C,COBRA BATH FITTINGS & MIXERS SINK MIXER ( COBRA ),WHITE,1298,
P.T.M.T. SYMET,134-C,COBRA BATH FITTINGS & MIXERS SINK MIXER ( COBRA ),IVORY,1298,
P.T.M.T. SYMET,133-C,COBRA BATH FITTINGS & MIXERS SINK COCK ( R. H ) SWING ARM ( T/M ) WITH FLANGE,WHITE,714,
P.T.M.T. SYMET,133-C,COBRA BATH FITTINGS & MIXERS SINK COCK ( R. H ) SWING ARM ( T/M ) WITH FLANGE,IVORY,714,
P.T.M.T. SYMET,132-C,COBRA BATH FITTINGS & MIXERS SINK COCK ( COBRA ) SWING ARM WITH FLANGE,WHITE,712,
P.T.M.T. SYMET,132-C,COBRA BATH FITTINGS & MIXERS SINK COCK ( COBRA ) SWING ARM WITH FLANGE,IVORY,712,
P.T.M.T. SYMET,131-C,COBRA BATH FITTINGS & MIXERS PILLAR COCK FANCY 15MM WITH FOAM FLOW WITH FLANGE,WHITE,388,
P.T.M.T. SYMET,131-C,COBRA BATH FITTINGS & MIXERS PILLAR COCK FANCY 15MM WITH FOAM FLOW WITH FLANGE,IVORY,388,
P.T.M.T. SYMET,130-C,COBRA BATH FITTINGS & MIXERS PILLAR COCK FANCY 15 MM ( COBRA ) WITH FLANGE,WHITE,352,
P.T.M.T. SYMET,130-C,COBRA BATH FITTINGS & MIXERS PILLAR COCK FANCY 15 MM ( COBRA ) WITH FLANGE,IVORY,352,
P.T.M.T. SYMET,129-C,COBRA BATH FITTINGS & MIXERS 2 WAY BIB COCK 15MM,WHITE,552,
P.T.M.T. SYMET,129-C,COBRA BATH FITTINGS & MIXERS 2 WAY BIB COCK 15MM,IVORY,552,
P.T.M.T. SYMET,124-C,COBRA BATH FITTINGS & MIXERS BIB COCK LONG BODY 15 MM ( COBRA ) WITH FLANGE,WHITE,314,
P.T.M.T. SYMET,124-C,COBRA BATH FITTINGS & MIXERS BIB COCK LONG BODY 15 MM ( COBRA ) WITH FLANGE,IVORY,314,
P.T.M.T. SYMET,123-C,COBRA BATH FITTINGS & MIXERS BIB COCK FANCY 15 MM ( COBRA ) WITH FLANGE,WHITE,274,
P.T.M.T. SYMET,123-C,COBRA BATH FITTINGS & MIXERS BIB COCK FANCY 15 MM ( COBRA ) WITH FLANGE,IVORY,274,
P.T.M.T. SYMET,121-C,COBRA BATH FITTINGS & MIXERS BIB COCK COBRA 15MM WITH FLANGE,WHITE,244,
P.T.M.T. SYMET,121-C,COBRA BATH FITTINGS & MIXERS BIB COCK COBRA 15MM WITH FLANGE,IVORY,244,
P.T.M.T. SYMET,148-B,STANDARD SERIES BATH FITTINGS & MIXERS CONCEALED STOP COCK 20 MM WITH BRASS BODY,WHITE,1276,
P.T.M.T. SYMET,148-B,STANDARD SERIES BATH FITTINGS & MIXERS CONCEALED STOP COCK 20 MM WITH BRASS BODY,IVORY,1276,
P.T.M.T. SYMET,148,STANDARD SERIES BATH FITTINGS & MIXERS CONCEALED STOP COCK WITH FLANGE,WHITE,372,
P.T.M.T. SYMET,148,STANDARD SERIES BATH FITTINGS & MIXERS CONCEALED STOP COCK WITH FLANGE,IVORY,372,
P.T.M.T. SYMET,146-B,STANDARD SERIES BATH FITTINGS & MIXERS CONCEALED STOP COCK 15 MM WITH BRASS BODY,WHITE,1256,
P.T.M.T. SYMET,146-B,STANDARD SERIES BATH FITTINGS & MIXERS CONCEALED STOP COCK 15 MM WITH BRASS BODY,IVORY,1256,
P.T.M.T. SYMET,146,STANDARD SERIES BATH FITTINGS & MIXERS CONCEALED STOP COCK 15 MM,WHITE,362,
P.T.M.T. SYMET,146,STANDARD SERIES BATH FITTINGS & MIXERS CONCEALED STOP COCK 15 MM,IVORY,362,
P.T.M.T. SYMET,145,STANDARD SERIES BATH FITTINGS & MIXERS 2 WAY ANGLE COCK 15 MM (WITH FLANGE),WHITE,472,
P.T.M.T. SYMET,145,STANDARD SERIES BATH FITTINGS & MIXERS 2 WAY ANGLE COCK 15 MM (WITH FLANGE),IVORY,472,
P.T.M.T. SYMET,144,STANDARD SERIES BATH FITTINGS & MIXERS ANGLE COCK 15MM WITH FLANGE,WHITE,216,
P.T.M.T. SYMET,144,STANDARD SERIES BATH FITTINGS & MIXERS ANGLE COCK 15MM WITH FLANGE,IVORY,216,
P.T.M.T. SYMET,143,STANDARD SERIES BATH FITTINGS & MIXERS STOP COCK 20MM (F/T),WHITE,236,
P.T.M.T. SYMET,143,STANDARD SERIES BATH FITTINGS & MIXERS STOP COCK 20MM (F/T),IVORY,236,
P.T.M.T. SYMET,142,STANDARD SERIES BATH FITTINGS & MIXERS STOP COCK 15MM FEMALE THREAD,WHITE,224,
P.T.M.T. SYMET,142,STANDARD SERIES BATH FITTINGS & MIXERS STOP COCK 15MM FEMALE THREAD,IVORY,224,
P.T.M.T. SYMET,141,STANDARD SERIES BATH FITTINGS & MIXERS STOP COCK 15 MM (MALE THREAD),WHITE,224,
P.T.M.T. SYMET,141,STANDARD SERIES BATH FITTINGS & MIXERS STOP COCK 15 MM (MALE THREAD),IVORY,224,
P.T.M.T. SYMET,1861,STANDARD SERIES BATH FITTINGS & MIXERS URINAL FISH 32 MM,WHITE,174,
P.T.M.T. SYMET,1861,STANDARD SERIES BATH FITTINGS & MIXERS URINAL FISH 32 MM,IVORY,174,
P.T.M.T. SYMET,186,STANDARD SERIES BATH FITTINGS & MIXERS URINAL SPREADER 15 MM,WHITE,132,
P.T.M.T. SYMET,186,STANDARD SERIES BATH FITTINGS & MIXERS URINAL SPREADER 15 MM,IVORY,132,
P.T.M.T. SYMET,135,STANDARD SERIES BATH FITTINGS & MIXERS WALL MIXER WITH FLANGE,WHITE,1244,
P.T.M.T. SYMET,135,STANDARD SERIES BATH FITTINGS & MIXERS WALL MIXER WITH FLANGE,IVORY,1244,
P.T.M.T. SYMET,134,STANDARD SERIES BATH FITTINGS & MIXERS Sink mixer with flange,WHITE,1244,
P.T.M.T. SYMET,134,STANDARD SERIES BATH FITTINGS & MIXERS Sink mixer with flange,IVORY,1244,
P.T.M.T. SYMET,132,STANDARD SERIES BATH FITTINGS & MIXERS SINK COCK - (SWING ARM) (W/M) WITH FLANGE,WHITE,682,
P.T.M.T. SYMET,132,STANDARD SERIES BATH FITTINGS & MIXERS SINK COCK - (SWING ARM) (W/M) WITH FLANGE,IVORY,682,
P.T.M.T. SYMET,131,STANDARD SERIES BATH FITTINGS & MIXERS Pillar cock fancy 15 mm with foam flow,WHITE,362,
P.T.M.T. SYMET,131,STANDARD SERIES BATH FITTINGS & MIXERS Pillar cock fancy 15 mm with foam flow,IVORY,362,
P.T.M.T. SYMET,130,STANDARD SERIES BATH FITTINGS & MIXERS PILLAR COCK 15 MM WITH FLANGE,WHITE,316,
P.T.M.T. SYMET,130,STANDARD SERIES BATH FITTINGS & MIXERS PILLAR COCK 15 MM WITH FLANGE,IVORY,316,
P.T.M.T. SYMET,129,STANDARD SERIES BATH FITTINGS & MIXERS 2 WAY BIBCOCK 15 MM FOAM FLOW WITH FLANGE,WHITE,518,
P.T.M.T. SYMET,129,STANDARD SERIES BATH FITTINGS & MIXERS 2 WAY BIBCOCK 15 MM FOAM FLOW WITH FLANGE,IVORY,518,
P.T.M.T. SYMET,127,STANDARD SERIES BATH FITTINGS & MIXERS GARDEN TAP BIB COCK WITH NOZZLE 15MM WITHOUT FLANGE,WHITE,252,
P.T.M.T. SYMET,127,STANDARD SERIES BATH FITTINGS & MIXERS GARDEN TAP BIB COCK WITH NOZZLE 15MM WITHOUT FLANGE,IVORY,252,
P.T.M.T. SYMET,124-F,STANDARD SERIES BATH FITTINGS & MIXERS BIBCOCK LONG BODY 15 MM WITH FLANGE & FOAM FLOW,WHITE,304,
P.T.M.T. SYMET,124-F,STANDARD SERIES BATH FITTINGS & MIXERS BIBCOCK LONG BODY 15 MM WITH FLANGE & FOAM FLOW,IVORY,304,
P.T.M.T. SYMET,124,STANDARD SERIES BATH FITTINGS & MIXERS BIBCOCK LONG BODY 15 MM WITH FLANGE,WHITE,292,
P.T.M.T. SYMET,124,STANDARD SERIES BATH FITTINGS & MIXERS BIBCOCK LONG BODY 15 MM WITH FLANGE,IVORY,292,
P.T.M.T. SYMET,123-F,STANDARD SERIES BATH FITTINGS & MIXERS BIBCOCK FANCY 15 MM FOAM FLOW WITH FLANGE,WHITE,262,
P.T.M.T. SYMET,123-F,STANDARD SERIES BATH FITTINGS & MIXERS BIBCOCK FANCY 15 MM FOAM FLOW WITH FLANGE,IVORY,262,
P.T.M.T. SYMET,123,STANDARD SERIES BATH FITTINGS & MIXERS BIBCOCK FANCY 15 MM WITH FLANGE,WHITE,252,
P.T.M.T. SYMET,123,STANDARD SERIES BATH FITTINGS & MIXERS BIBCOCK FANCY 15 MM WITH FLANGE,IVORY,252,
P.T.M.T. SYMET,121-F,Erosa Bib Cock 15mm with Flange White Colour,,244,
P.T.M.T. SYMET,121,STANDARD SERIES BATH FITTINGS & MIXERS BIBCOCK STANDARD 15 MM NEW BODY WITHOUT FLANGE,WHITE,218,
P.T.M.T. SYMET,121,STANDARD SERIES BATH FITTINGS & MIXERS BIBCOCK STANDARD 15 MM NEW BODY WITHOUT FLANGE,IVORY,218,
P.T.M.T. SYMET,120-W,SPECIAL COCK T- HANDLE WITHOUT FLANGE,WHITE,192,
P.T.M.T. SYMET,120-W,SPECIAL COCK T- HANDLE WITHOUT FLANGE,IVORY,192,
P.T.M.T. SYMET,144-T,SPECIAL COCK BATH FITTINGS & MIXERS ANGLE COCK 15 MM (T.HANDLE),WHITE,202,
P.T.M.T. SYMET,144-T,SPECIAL COCK BATH FITTINGS & MIXERS ANGLE COCK 15 MM (T.HANDLE),IVORY,202,
P.T.M.T. SYMET,120-R,SPECIAL COCK BATH FITTINGS & MIXERS BIB COCK 15MM (ROMAN) WITH FLANGE,WHITE,228,
P.T.M.T. SYMET,120-R,SPECIAL COCK BATH FITTINGS & MIXERS BIB COCK 15MM (ROMAN) WITH FLANGE,IVORY,228,
P.T.M.T. SYMET,120-C,SPECIAL COCK BATH FITTINGS & MIXERS BIB COCK 15MM(COBRA) WITH FLANGE,WHITE,228,
P.T.M.T. SYMET,120-C,SPECIAL COCK BATH FITTINGS & MIXERS BIB COCK 15MM(COBRA) WITH FLANGE,IVORY,228,
P.T.M.T. SYMET,120-M,SPECIAL COCK BATH FITTINGS & MIXERS BIB COCK STANDARD 15 MM ( M. HANDLE ) WITH FLANGE,WHITE,228,
P.T.M.T. SYMET,120-M,SPECIAL COCK BATH FITTINGS & MIXERS BIB COCK STANDARD 15 MM ( M. HANDLE ) WITH FLANGE,IVORY,228,
P.T.M.T. SYMET,120,SPECIAL COCK BATH FITTINGS & MIXERS T-HANDLE WITH FLANGE,WHITE,202,
P.T.M.T. SYMET,120,SPECIAL COCK BATH FITTINGS & MIXERS T-HANDLE WITH FLANGE,IVORY,202,
P.T.M.T. SYMET,147-E,GRAND SERIES BATH FITTINGS & MIXERS PILLAR COCK SWAN NECK (T/M) WITH FLANGE,WHITE,762,
P.T.M.T. SYMET,147-E,GRAND SERIES BATH FITTINGS & MIXERS PILLAR COCK SWAN NECK (T/M) WITH FLANGE,IVORY,762,
P.T.M.T. SYMET,146-E,GRAND SERIES BATH FITTINGS & MIXERS CONCEALED STOP COCK,WHITE,472,
P.T.M.T. SYMET,146-E,GRAND SERIES BATH FITTINGS & MIXERS CONCEALED STOP COCK,IVORY,472,
P.T.M.T. SYMET,145-E,GRAND SERIES BATH FITTINGS & MIXERS 2 WAY ANGLE COCK WITH FLANGE,WHITE,578,
P.T.M.T. SYMET,145-E,GRAND SERIES BATH FITTINGS & MIXERS 2 WAY ANGLE COCK WITH FLANGE,IVORY,578,
P.T.M.T. SYMET,144-E,GRAND SERIES BATH FITTINGS & MIXERS ANGLE COCK WITH FLANGE,WHITE,282,
P.T.M.T. SYMET,144-E,GRAND SERIES BATH FITTINGS & MIXERS ANGLE COCK WITH FLANGE,IVORY,282,
P.T.M.T. SYMET,142-E,GRAND SERIES BATH FITTINGS & MIXERS STOP COCK (15MM) (F/T),WHITE,288,
P.T.M.T. SYMET,142-E,GRAND SERIES BATH FITTINGS & MIXERS STOP COCK (15MM) (F/T),IVORY,288,
P.T.M.T. SYMET,141-E,GRAND SERIES BATH FITTINGS & MIXERS STOP COCK 15MM (MALE THREAD ),WHITE,288,
P.T.M.T. SYMET,141-E,GRAND SERIES BATH FITTINGS & MIXERS STOP COCK 15MM (MALE THREAD ),IVORY,288,
P.T.M.T. SYMET,133-E,GRAND SERIES BATH FITTINGS & MIXERS SINK COCK (T/M) LONG WITH FLANGE,WHITE,806,
P.T.M.T. SYMET,133-E,GRAND SERIES BATH FITTINGS & MIXERS SINK COCK (T/M) LONG WITH FLANGE,IVORY,806,
P.T.M.T. SYMET,132-E,GRAND SERIES BATH FITTINGS & MIXERS SINK COCK (W/M) LONG WITH FLANGE,WHITE,786,
P.T.M.T. SYMET,132-E,GRAND SERIES BATH FITTINGS & MIXERS SINK COCK (W/M) LONG WITH FLANGE,IVORY,786,
P.T.M.T. SYMET,130-E,GRAND SERIES BATH FITTINGS & MIXERS PILLAR COCK WITH FLANGE,WHITE,404,
P.T.M.T. SYMET,130-E,GRAND SERIES BATH FITTINGS & MIXERS PILLAR COCK WITH FLANGE,IVORY,404,
P.T.M.T. SYMET,129-E,GRAND SERIES BATH FITTINGS & MIXERS 2WAY BIB COCK 15MM FOAM FLOW WITH FLANGE,WHITE,672,
P.T.M.T. SYMET,129-E,GRAND SERIES BATH FITTINGS & MIXERS 2WAY BIB COCK 15MM FOAM FLOW WITH FLANGE,IVORY,672,
P.T.M.T. SYMET,127-E,GRAND SERIES BATH FITTINGS & MIXERS GARDEN TAP BIB COCK WITH NOZZLE 15MM WITH FLANGE,WHITE,328,
P.T.M.T. SYMET,127-E,GRAND SERIES BATH FITTINGS & MIXERS GARDEN TAP BIB COCK WITH NOZZLE 15MM WITH FLANGE,IVORY,328,
P.T.M.T. SYMET,124-EF,GRAND SERIES BATH FITTINGS & MIXERS BIB COCK LONG BODY FOAM FLOW WITH FLANGE,WHITE,396,
P.T.M.T. SYMET,124-EF,GRAND SERIES BATH FITTINGS & MIXERS BIB COCK LONG BODY FOAM FLOW WITH FLANGE,IVORY,396,
P.T.M.T. SYMET,124-E,GRAND SERIES BATH FITTINGS & MIXERS BIB COCK LONG BODY WITH FLANGE,WHITE,382,
P.T.M.T. SYMET,124-E,GRAND SERIES BATH FITTINGS & MIXERS BIB COCK LONG BODY WITH FLANGE,IVORY,382,
P.T.M.T. SYMET,123-E,GRAND SERIES BATH FITTINGS & MIXERS BIB COCK FANCY 15MM WITH FLANGE,WHITE,326,
P.T.M.T. SYMET,123-E,GRAND SERIES BATH FITTINGS & MIXERS BIB COCK FANCY 15MM WITH FLANGE,IVORY,326,
P.T.M.T. SYMET,121-E,GRAND SERIES BATH FITTINGS & MIXERS BIB COCK STANDARD 15MM WITH FLANGE,WHITE,286,
P.T.M.T. SYMET,121-E,GRAND SERIES BATH FITTINGS & MIXERS BIB COCK STANDARD 15MM WITH FLANGE,IVORY,286,
P.T.M.T. SYMET,144-O,STANDARD SERIES-OLD HANDLE BATH FITTINGS & MIXERS ANGLE COCK 15 MM (OLD HANDLE) WITH FLANGE,WHITE,216,
P.T.M.T. SYMET,144-O,STANDARD SERIES-OLD HANDLE BATH FITTINGS & MIXERS ANGLE COCK 15 MM (OLD HANDLE) WITH FLANGE,IVORY,216,
P.T.M.T. SYMET,141-O,STANDARD SERIES-OLD HANDLE BATH FITTINGS & MIXERS STOP COCK 15 MM (MALE THREAD) OLD HANDLE,WHITE,224,
P.T.M.T. SYMET,141-O,STANDARD SERIES-OLD HANDLE BATH FITTINGS & MIXERS STOP COCK 15 MM (MALE THREAD) OLD HANDLE,IVORY,224,
P.T.M.T. SYMET,130-O,STANDARD SERIES-OLD HANDLE BATH FITTINGS & MIXERS PILLAR COCK 15 MM (OLD HANDLE) WITH FLANGE,WHITE,316,
P.T.M.T. SYMET,130-O,STANDARD SERIES-OLD HANDLE BATH FITTINGS & MIXERS PILLAR COCK 15 MM (OLD HANDLE) WITH FLANGE,IVORY,316,
P.T.M.T. SYMET,124-O,STANDARD SERIES-OLD HANDLE BATH FITTINGS & MIXERS BIBCOCK LONG BODY 15 MM (OLD HANDLE) WITH FLANGE,WHITE,292,
P.T.M.T. SYMET,124-O,STANDARD SERIES-OLD HANDLE BATH FITTINGS & MIXERS BIBCOCK LONG BODY 15 MM (OLD HANDLE) WITH FLANGE,IVORY,292,
P.T.M.T. SYMET,123-O,STANDARD SERIES-OLD HANDLE BATH FITTINGS & MIXERS BIBCOCK FANCY 15MM WITH FLANGE,WHITE,252,
P.T.M.T. SYMET,123-O,STANDARD SERIES-OLD HANDLE BATH FITTINGS & MIXERS BIBCOCK FANCY 15MM WITH FLANGE,IVORY,252,
P.T.M.T. SYMET,121-O,STANDARD SERIES-OLD HANDLE BATH FITTINGS & MIXERS BIBCOCK STANDARD 15MM (OLD HANDE) WITH FLANGE,WHITE,218,
P.T.M.T. SYMET,121-O,STANDARD SERIES-OLD HANDLE BATH FITTINGS & MIXERS BIBCOCK STANDARD 15MM (OLD HANDE) WITH FLANGE,IVORY,218,
P.T.M.T. SYMET,1323,ROMAN BATH FITTINGS & MIXERS SINK COCK ( R. H. ) SWAN NECK (W/M) WITH FLANGE,WHITE,806,
P.T.M.T. SYMET,1323,ROMAN BATH FITTINGS & MIXERS SINK COCK ( R. H. ) SWAN NECK (W/M) WITH FLANGE,IVORY,806,
P.T.M.T. SYMET,1491,ROMAN BATH FITTINGS & MIXERS WASHING MACHINE TAP WITH FLANGE,WHITE,518,
P.T.M.T. SYMET,1491,ROMAN BATH FITTINGS & MIXERS WASHING MACHINE TAP WITH FLANGE,IVORY,518,
P.T.M.T. SYMET,1481,ROMAN BATH FITTINGS & MIXERS CONCEALED STOPCOCK 20 MM ( R. H. ),WHITE,506,
P.T.M.T. SYMET,1481,ROMAN BATH FITTINGS & MIXERS CONCEALED STOPCOCK 20 MM ( R. H. ),IVORY,506,
P.T.M.T. SYMET,1461,ROMAN BATH FITTINGS & MIXERS CONCEALED STOPCOCK 15 MM ( R. H. ),WHITE,492,
P.T.M.T. SYMET,1461,ROMAN BATH FITTINGS & MIXERS CONCEALED STOPCOCK 15 MM ( R. H. ),IVORY,492,
P.T.M.T. SYMET,1451,ROMAN BATH FITTINGS & MIXERS 2 IN 1 ANGLE COCK 15 MM ( R. H. ) WITH FLANGE,WHITE,594,
P.T.M.T. SYMET,1451,ROMAN BATH FITTINGS & MIXERS 2 IN 1 ANGLE COCK 15 MM ( R. H. ) WITH FLANGE,IVORY,594,
P.T.M.T. SYMET,1441,ROMAN BATH FITTINGS & MIXERS ANGLE COCK 15 MM ( R. H. ) WITH FLANGE,WHITE,294,
P.T.M.T. SYMET,1441,ROMAN BATH FITTINGS & MIXERS ANGLE COCK 15 MM ( R. H. ) WITH FLANGE,IVORY,294,
P.T.M.T. SYMET,1431,ROMAN BATH FITTINGS & MIXERS STOPCOCK 20 MM (F / T) ( R. H. ),WHITE,328,
P.T.M.T. SYMET,1431,ROMAN BATH FITTINGS & MIXERS STOPCOCK 20 MM (F / T) ( R. H. ),IVORY,328,
P.T.M.T. SYMET,1421,ROMAN BATH FITTINGS & MIXERS STOPCOCK 15 MM (F / T) ( R. H. ),WHITE,312,
P.T.M.T. SYMET,1421,ROMAN BATH FITTINGS & MIXERS STOPCOCK 15 MM (F / T) ( R. H. ),IVORY,312,
P.T.M.T. SYMET,1411,ROMAN BATH FITTINGS & MIXERS STOPCOCK 15 MM (M / T) ( R. H. ),WHITE,296,
P.T.M.T. SYMET,1411,ROMAN BATH FITTINGS & MIXERS STOPCOCK 15 MM (M / T) ( R. H. ),IVORY,296,
P.T.M.T. SYMET,1351,ROMAN BATH FITTINGS & MIXERS WALL MIXER ( R. H. ),WHITE,1628,
P.T.M.T. SYMET,1351,ROMAN BATH FITTINGS & MIXERS WALL MIXER ( R. H. ),IVORY,1628,
P.T.M.T. SYMET,1341,ROMAN BATH FITTINGS & MIXERS SINK MIXER ( R. H. ),WHITE,1628,
P.T.M.T. SYMET,1341,ROMAN BATH FITTINGS & MIXERS SINK MIXER ( R. H. ),IVORY,1628,
P.T.M.T. SYMET,1321,ROMAN BATH FITTINGS & MIXERS SINK COCK ( R. H. ) SWING ARM (W/M) WITH FLANGE,WHITE,806,
P.T.M.T. SYMET,1321,ROMAN BATH FITTINGS & MIXERS SINK COCK ( R. H. ) SWING ARM (W/M) WITH FLANGE,IVORY,806,
P.T.M.T. SYMET,1311,ROMAN BATH FITTINGS & MIXERS PILLAR COCK FANCY 15 MM ( R. H. ) WITH FLANGE,WHITE,486,
P.T.M.T. SYMET,1311,ROMAN BATH FITTINGS & MIXERS PILLAR COCK FANCY 15 MM ( R. H. ) WITH FLANGE,IVORY,486,
P.T.M.T. SYMET,1291,ROMAN BATH FITTINGS & MIXERS 2 WAY BIBCOCK 15 MM ( R.H. ) W / F,WHITE,684,
P.T.M.T. SYMET,1291,ROMAN BATH FITTINGS & MIXERS 2 WAY BIBCOCK 15 MM ( R.H. ) W / F,IVORY,684,
P.T.M.T. SYMET,1241-F,ROMAN BATH FITTINGS & MIXERS BIB COCK LONG BODY 15 MM FOAM FLOW ( R.H. ) W / F,WHITE,396,
P.T.M.T. SYMET,1241-F,ROMAN BATH FITTINGS & MIXERS BIB COCK LONG BODY 15 MM FOAM FLOW ( R.H. ) W / F,IVORY,396,
P.T.M.T. SYMET,1241,ROMAN BATH FITTINGS & MIXERS BIB COCK LONG BODY 15 MM ( R.H. ) W / F,WHITE,378,
P.T.M.T. SYMET,1241,ROMAN BATH FITTINGS & MIXERS BIB COCK LONG BODY 15 MM ( R.H. ) W / F,IVORY,378,
P.T.M.T. SYMET,1231-F,ROMAN BATH FITTINGS & MIXERS BIB COCK FANCY 15 MM FOAM FLOW WITH FLANGE ( R. H. ),WHITE,332,
P.T.M.T. SYMET,1231-F,ROMAN BATH FITTINGS & MIXERS BIB COCK FANCY 15 MM FOAM FLOW WITH FLANGE ( R. H. ),IVORY,332,
P.T.M.T. SYMET,1231,ROMAN BATH FITTINGS & MIXERS BIB COCK FANCY 15 MM WITH FLANGE ( R. H. ),WHITE,312,
P.T.M.T. SYMET,1231,ROMAN BATH FITTINGS & MIXERS BIB COCK FANCY 15 MM WITH FLANGE ( R. H. ),IVORY,312,
P.T.M.T. SYMET,400-i,IBIX BATH FITTINGS & MIXERS SINGLE LEVER BASIN MIXER,WHITE,2204,
P.T.M.T. SYMET,400-i,IBIX BATH FITTINGS & MIXERS SINGLE LEVER BASIN MIXER,IVORY,2204,
P.T.M.T. SYMET,144-i,IBIX BATH FITTINGS & MIXERS ANGLE COCK WITH FLANGE,WHITE,402,
P.T.M.T. SYMET,144-i,IBIX BATH FITTINGS & MIXERS ANGLE COCK WITH FLANGE,IVORY,402,
P.T.M.T. SYMET,132-i,IBIX BATH FITTINGS & MIXERS SINK COCK WITH FLANGE,WHITE,892,
P.T.M.T. SYMET,132-i,IBIX BATH FITTINGS & MIXERS SINK COCK WITH FLANGE,IVORY,892,
P.T.M.T. SYMET,130-i,IBIX BATH FITTINGS & MIXERS PILLAR COCK WITH FLANGE,WHITE,604,
P.T.M.T. SYMET,130-i,IBIX BATH FITTINGS & MIXERS PILLAR COCK WITH FLANGE,IVORY,604,
P.T.M.T. SYMET,129-i,IBIX BATH FITTINGS & MIXERS 2 WAY BIB COCK WITH FLANGE,WHITE,844,
P.T.M.T. SYMET,129-i,IBIX BATH FITTINGS & MIXERS 2 WAY BIB COCK WITH FLANGE,IVORY,844,
P.T.M.T. SYMET,124-i,IBIX BATH FITTINGS & MIXERS BIB COCK LONG BODY (SMART) WITH FLANGE,WHITE,494,
P.T.M.T. SYMET,124-i,IBIX BATH FITTINGS & MIXERS BIB COCK LONG BODY (SMART) WITH FLANGE,IVORY,494,
P.T.M.T. SYMET,123-i,IBIX BATH FITTINGS & MIXERS BIB COCK WITH FLANGE,WHITE,476,
P.T.M.T. SYMET,123-i,IBIX BATH FITTINGS & MIXERS BIB COCK WITH FLANGE,IVORY,476,
P.T.M.T. SYMET,121-i,IBIX BATH FITTINGS & MIXERS BIB COCK LONG NOSE FOAM FLOW WITH FLANGE,WHITE,398,
P.T.M.T. SYMET,121-i,IBIX BATH FITTINGS & MIXERS BIB COCK LONG NOSE FOAM FLOW WITH FLANGE,IVORY,398,
P.T.M.T. SYMET,150,Center Hole Basin Mixer,,1424,
P.T.M.T. SYMET,180,2 in 1 Faucet (Body),,370,
P.T.M.T. SYMET,1501,Center Hole Basin Mixer,,1958,
P.T.M.T. SYMET,1815,"Over Head Shower Round (4"") without Arm",,338,
P.T.M.T. SYMET,1817,"Over Head Shower Square (4""X4"")",,338,
P.T.M.T. SYMET,1231-N,Bib Cock Fancy 15mm with New Flange & Nipple,,372,
P.T.M.T. SYMET,123-CN,Bib Cock Fancy 15mm with New Flange & Nipple,,332,
P.T.M.T. SYMET,180-A,2 In 1 Faucet (1 Mtr Tube) with Hook,,578,
P.T.M.T. SYMET,180-B,2 In 1 Faucet (1.5 Mtr Tube) with Hook,,676,
P.T.M.T. SYMET,492-W,ABS Soap Dispenser Oval 400ml White,,632,
P.T.M.T. SYMET,493-W,ABS Soap Dispenser Round 400ml White,,632,
P.T.M.T. SYMET,123-EN,Bib Cock Fancy 15mm with New Flange & Nipple,,396,
